free_text,label_id
đâu phải muốn có là có được đâu,0.0
có_lẽ thế thật,0.0
thảo tròn thôi_thì cứ cố_gắng hồn_nhiên như con điên cho cs nó bớt mệt_mỏi ️,0.0
post ảnh nào rõ hơn được không mài ảnh mờ quá,0.0
ha_ha_ha hãy cười trên con cá chết dân chết chính_phủ không biết,0.0
má ơi con men mộ má,0.0
anh độ gáy thử xem nào,0.0
biến đi nghĩa,2.0
có khứa nguyễn viết dũng gốc mà vẫy cờ vàng kìa vụ đấy từng khá nổi có người đăng ảnh rồi đó,0.0
sướng ta ở nhà cũng có lương,0.0
nhìn ảnh đại_diện nó là hiểu nhé,0.0
thương thầy thầy sela,0.0
nguyễn thanh mai trúc nhớ tới là chết,0.0
nó block tao tài_khoản vì tao chửi nó là dân bắc agresive,2.0
nhìn như con bóng lải cái,0.0
tao nam kỳ hồi xưa thời mới có internet nhưng chưa được phổ_cập tao hay lôi cái casete cũ của ông_già ra vọc dò radio sao trúng được voa bc rfi như chân_trời mới luôn nhiều tiết_mục khá chất_lượng giọng đọc rất hay tao nghe ông_già thì nghe để hoài_niệm lại còn max âm_lượng vì sóng không ổn_định mấy người khác trong nhà thì sợ lồn hàng_xóm hay mách_lẻo báo ông công_an nhưng mà lúc đó cũng bớt căng rồi không như thời mới phỏng đái,1.0
có ngày sẽ có tin con này phơi xác,2.0
sai sao tao không nghe anh cứ bước_đi đi bước_đi đi,0.0
cũng giống mấy ct nam mỹ với châu âu thôi mà có gì căng,0.0
hôm gặp thần_tượng đi ăn bún cùng gia_đình có đeo khẩu_trang đâu,0.0
thứ nhất quyền của cảnh_sát giao_thông trong tao không có gì mới so với tao nên quan_điểm cho rằng luật mới ra để kiếm tiền là chưa chịu đọc quá luật mà phán thứ hai việc trưng_dụng không phải là mới mà tại luật cũ cũng đã quy_định cảnh_sát giao_thông có quyền_trời,0.0
trong mùn không dám cười sợ mẹ la,0.0
phật_giáo đứng đầu tu_viện gọi là trụ_trì trọng giáo đứng đầu tu_viện gọi là trụ_lóng,2.0
meanwhile bọn pháp ác_ôn cũng không quan_tâm mạng con_người và mỹ thì có tiết_mục fly over,2.0
dao chặt không đứt ha_ha,0.0
,0.0
ý_thức còn kém hơn điểm toán của tao,1.0
cho anh xin hình chân được không,1.0
liên_quan hay không thì đó là vấn_đề khác bạn nhé mình so_sánh hiện_tại giữa mỹ và nga đối_với việt_nam chứ không mình so_sánh mỹ và liên xô quá_khứ với việt nam bạn cần phân_biệt rõ vấn_đề này nếu bạn nói thế nhiều người việt_nam tại_sao lại quay mặt với ukraina cũng là liên xô nếu bạn cho rằng nga mới là người thừa_kế chính_danh của liên xô điều đó đúng nhưng không có_nghĩa nó là liên_xô,0.0
chuẩn web nó cũng đầy_đủ hỗ_trợ,0.0
nguyễn thanh thúy còn giọng tớ có_thể đi vào tim cậu được chứ,0.0
tao nhận_định venda là người tàu gài rồi dù tô nâm có_ăn gan hùm cũng không dám đụng thằng huệ nó không quy_phục từ đầu giờ ven da đang có dính nhàn tàu thì nắm gì nên bắt ven da làm gì cũng được biến_số duy_nhất là thằng trọng nó có muốn dẹp luôn ven da không vì lần tới nó đổ_bệnh là sẽ chết,2.0
bó_tay anh phóng_viên,0.0
nguyên ngọc cướp mạng mà bác mỗi người một ý mà trách sao được,0.0
do mặt khánh chi đơ hay sao mà mình nhìn thấy mặt có vẻ khó_chịu vậy ạ,0.0
tao phát_hiện ra nó có một mục_đích mới nó đi lân_la hỏi kèo kết_hôn để đổi màu pasport,1.0
chưa được một lần xem phim trong rạp,0.0
cái loại người khốn_nạn này mà ngồi trên công_lý thì quốc_gia không còn gì nữa cả vô_luân vô pháp,1.0
hoa mina,0.0
chấm cái về nhà mở máy rồi tui coi,0.0
mới nhậu về bật video lên coi um … chắc là ở ngoài bắc bật tiếng video ah vậy là mình vẫn chưa xỉn,2.0
hot_girl đáng_ra phải là pónk dơ chứ nhỉ,1.0
đúng mày tối cổ nhưng đừng xem đừng biết nhé,0.0
xin chia buồn cùng gia_đình,0.0
nhìn chán đời_vậy,0.0
mai nguyễn hoa kỳ là nc nào vậy câu hỏi tôi nghĩnh quá,0.0
vũ thanh huyền không đồng_tình với ý_kiến có tiền là phải đi từ_thiện người_ta làm quần_quật kiếm tiền để phục_vụ cho bản_thân chứ không phải phục_vụ cho mọi người,0.0
dàn cày nát xứ lừa luôn khỏi cần đánh,0.0
chào bác tiên_tri bác tiên_tri gì mình đoán ngược_lại tui cam_đoan tất_nhiên là đúng,0.0
con hàng này ngon quá tao sục phút bắn con_mẹ mày rồi,2.0
gái theo đạo thôi mày đừng dại dính gia_đình nào theo đạo mà cởi_mở thì không sao chứ gặp mấy ông_bà cổ_hũ thì yêu_đương mệt vãi cặc ra,1.0
bình_tĩnh nào lên đây chửi đảng và nhà_nước thẳng mặt ra để bọn tao upvote và giúp_đỡ mày cho chứ núp cfs thì làm được gì,0.0
save rồi mong mày không xoá,0.0
,0.0
xuất_sắc luôn,0.0
như như diên diên hà nhumỳ còn các chú thì sao,0.0
khá khen cho mày câu này tao có đọc lậu nhưng tham_khảo rồi sau đó mua sách vật_lý tao mua sách năm nó phải phá của trên_dưới triệu,1.0
họ đã chọn nhà_máy môi_trường con_người tôm cá đã thua nhé,0.0
triệu chứ ít gì,0.0
yến linh anh truc thuỳ trâm thu nguyễnphạm nhung chời ơi vừa xem vừa tức phòng mình,0.0
dậy mà đi hỡi đồng_bào ơi,0.0
chứ anh nghĩ xem steam chính_thức mở tại việt_nam từ và hợp_tác với vtc của các quan để bán game chẵng lẽ từ đến này được năm mà bọn quan nó đéo đòi tiền ăn phải có_ăn chúng_nó mới cho chạy chứ tại giờ muốn ăn thêm nên chơi chiêu thôi nhưng mà quan_trọng là thằng valve nó phản_ứng thế_nào thì mới biết,2.0
theo kinh_thánh thì les không bị cấm đâu,0.0
lớn quá không anh,0.0
ngày trước đi đài_loan làm lao_động và đã học được nhiều thứ từ bên đó,0.0
dựa vào những thông_tin mày cung_cấp tao có_thể nhận_xét ngắn_gọn là tầm của mày cao hơn kha_khá dân_trí trung_bình của đất_nước này,1.0
sao chi đep quá,0.0
này là yêu_cầu bạn nhé,0.0
ờ người hoa ở sài_gòn này đéo ai bị kỳ_thị chỉ có sống chó bú cặc thằng bắc kỳ học chuyên sư_phạm như con đĩ mẹ mày mới bị kỳ_thị đứa đó khách quen của đĩ già mẹ mày nên mày sợ tao chửi nó làm mất mối làm_ăn của con đĩ già mẹ mày hả,2.0
có tụi bò lên_cơn cuồng chứ ai thằng lol độ quá giờ stream lúc_nào cũng dạo này tôi ngày nào cũng xem tập diễu_binh háo_hức thật_sự rồi đổi cái khung chuyển cảnh stream thành luôn,2.0
ổng tư_tưởng tiến_bộ lên rồi hết ba_que rồi,2.0
ung_thư tuỷ thì bỏ_mẹ,1.0
yểu địu thục nữ,0.0
phương nguyễn thanh là một jack chân_chính luôn đi bảo_vệ thần_tượng của mình ở bất_kì đâu,0.0
có hiểu quá_cảnh là gì không,0.0
cyen hay thích thử món lạ nè,0.0
đụ_mẹ giau con tham_lam bi găt la đung rôi đụ_mẹ mây luc đâu nghe lơi no chưi hêt ngưoi nay đên ngưoi kia ham tiên bi lưa gat rôi chưi con ba vang ngoc,2.0
ở việt nam thì có_thể tôi nhấn_mạnh là có_thể thôi trở_thành trend vì bạn là người nổi_tiếng còn sang nước_ngoài bạn nhìn tấm ảnh đi trông như đồ quê_mùa học làm dân_chơi,2.0
độ mixi cứ phải mười mười mười,0.0
vậy cho con hỏi là tại_sao các lãnh_đạo lại cứ so_sánh giá xăng giá điện với các nước phát_triển mà_lại không so_sánh thu_nhập của dân mình với các nước phát_triển,0.0
phật độ ai chứ del độ tóc anh chip,0.0
hợp_lý anh ơi,0.0
trung quốc đang chuẩn_bị xăm lược đài loan nên phải đánh lạc hướng,0.0
tình_yêu vĩnh_cửu,0.0
may thật quốc_sư còn khoẻ_mạnh còn được xem hài,0.0
trang ngân tran thu trang ngọc khánh duy nguyễn ơi câu_chuyện tứ_quý,0.0
hung bui đắp pháo đất chơi thôi cậu ơi,0.0
chuẩn_bị đón thêm thành_viên,0.0
nhx mà anh ơi lương anh có trời mà sao mua được cái ổ_cứng trời thế,0.0
nay rủ nhung đi uống trà đá nhung không đi,0.0
đói lắm rồi,0.0
không thú_tội bắt_nạt rồi mốt lại kiếm các chuyên_gia tâm_lý để thôi_miên quên đi tội_lỗi quá_khứ của mình sao sống vậy tao sống không nổi tao cũng đéo phải muốn tự_thú để giả_vờ thanh_tao thanh_cao này_nọ gì hết tao đã thú_tội công_khai ở trên này và cả ở facebok cá_nhân của tao nữa vậy nên nó không bị che_giấu hay giấu nhẹm đi,1.0
,0.0
thầy xạo lol hả thầy,2.0
mụ ấy đúng đấy nhờ ơn đảng chính_phủ mà mụ hốt nhiều vụ quá hời có tiền cho thằng quý_tử ăn_chơi sa đọa mua biệt_thự xứ giãy_chết vậy là mụ hạ_cánh an_toàn và sẽ đu càng boeing quá giải_phóng nước mỹ,2.0
công vinh khóc,0.0
mong con mày không ngu như mày,2.0
bao_giờ bọn chó nó chết cùng thì mới không an_toàn,1.0
trịnh nam long phát_biểu câu cả làng vào chửi,0.0
xin nhẹ nhé thầy,0.0
được anh ơi,0.0
con này mà về việt_nam chắc người việt nam đá cái lồn cát không luôn quá,2.0
hết chuyện này điến chuyện khác mệt ghê,0.0
khó_khăn thật_sự,0.0
thì tao mới nói tất_nhiên là nó đéo ngu để côn an bắt nó nên việc nó để mày và đám chống cộng vô phá nó là điều không_tưởng mà nó có là bò đỏ thật thì cũng kệ mẹ nó đi nó càng dịch càng coi thì chứng_tỏ nó càng cay_cú thôi mày để sức đi chống tifosi comcom thông_tin chính_phủ đi,2.0
tien tri gì nói_chuyện không đâu ra đâu lạc_đề mấy chục lần vậy ông noi,2.0
tản_mạn steam bị block ở việt_nam và những thông_tin bên lề,0.0
cô hiếu nói câu nào tui lộn_ruột câu đó,0.0
khứa hoàng chỉ_bảo kể chuyện keo như đúng rồi y_như trở về quá_khứ nằm ở của keo ăn ngủ địt với ổng hay sao mà kể từng chi_tiết nghe thấy tào_lao lồn rồi,1.0
tao hay sang bồ chơi đây thời_tiết dễ_chịu khá giống việt nam không quá lạnh con_người ổn_áp vui tánh ham chơi lười làm ít racist nhất trong đám tây âu đồ ăn dễ ăn hải sảng rẻ nhà_cửa cũ_kĩ và sập xệ hành_chính quan_liêu và chậm_chạp làm cái gì cũng rề_rà ngoài du_lịch thì không có cái mẹ gì hết dân chạy đi làm culi bên pháp anh đức hết rồi,0.0
này tung tin để tẩu táng à tẩu táng xong có cả đội quân mỗi xe nộp tiền thuê pin mỗi tháng nuôi tập_đoàn,0.0
thì tài_khoản con chó tự_lập xong tự xóa vu_vạ cho tao chứ sao mày nó kêu tao là chủ cái tài_khoản đấy mà tài_khoản người_ta xóa nó cũng biết rõ tru_tréo rằng nhục nên xóa tài_khoản trong khi mày cũng chơi xamvn mà mày không biết rõ_ràng nó chính là chủ cái tài_khoản motconga chứ còn đéo gì nữa mà hỏi,2.0
ai cho tao biết nhạc n như thế_nào không ‍ ️,0.0
chi chủ hay lắm đó chị_em yêu chỉ,0.0
trước_kia anh tôi ngoan_ngoãn không chửi bậy,0.0
ông hồ sống đéo kham_khổ đâu so với thời xưa ăn bo_bo chết mẹ thì lão ăn táo nướng phết bơ gà quảng_đông khác gì tô thịt bò ăn bò vàng khi dân khổ_sở,1.0
nghe nói thì tôi thấy khá được đó ít_ra người_yêu bạn cũng chào sinh vì bạn nhiều rồi giờ kiếm đâu ra người giống vậy có gì từ từ rồi khuyên_bảo nhau được thôi ăn đời ở kiếp với bạn chứ đâu phải mấy người kia đâu,0.0
sao hà nội giờ shiper chạy đầy đường,0.0
anh tôi tốn tiền rồi,0.0
biết_đâu lại bày trò,0.0
valerie nguyen tính ra tụi mình có hơi bị nhiều hình kiểu này nè ngọc thúy,0.0
nói cái gì vậy_mà cứ nghe đụ má đụ cha với vàng,1.0
đau lắm anh_em ơi,0.0
ổng mới lấy lại tài_khoản rồi bọn dư_luận viên toàn chơi mất_dạy,2.0
thay_vì bình_luận cực_kì thuyết_phục thì chúng_ta có_thể bình_luận những lời yêu_thương gửi tới nhau cơ_mà hãy sống đẹp như những con thiên_nga của tchaikovsky bu em à,0.0
chửi_bới công_an nó cho ra đảo rồi chán ghê,2.0
th này bị đa nhân_cách,0.0
làm mất thời_gian của anh là sở_thích của em mà,0.0
fan cứng ủng_hộ chị đây,0.0
nghe nhạc không phải nhớ người_yêu cũ may_mắn không hợp nghe nhạc không phải và cũng may_mắn không lấy người_yêu cũ làm chồng,0.0
thì trụ_sở chi_nhánh châu á của nó ở hk với sing mà ai biểu không cạnh_tranh để nó đặt ở việt_nam,0.0
samsung sẽ thành samphone hyundai sẽ thành hyunfast ngạo_nghễ vì lòng yêu nước,0.0
le sin lạy hồn,0.0
bài viết này khả_năng cao là của phe đối_lập và nằm trong đảng cộng sảng dấu_hiệu cụ_thể là viết lòng_vòng không đi thẳng vào vấn_đề úp úp_mở mở chia bài viết ra nhiều phần tăng tính giật_gân sặc_mùi đào_tạo của tuyên_giáo an_ninh hoặc quân_đội,0.0
kay vãi lồn đang ngon bỗng nhớ lại mấy chuyện sân si suýt cười ỉa triệu huy_tú,1.0
cô chân_thật dễ mến,0.0
lâu lắm mới nghe cụ dần nói_chuyện đâu_đó đàng_hoàng mừng cho cụ,0.0
trend bên hàn quốc lạ thật,0.0
sebinz,0.0
ba_rọi béo ơi cứu tú,0.0
đã là bò thì nghe theo thôi chứ nó có suy_nghĩ được đâu,2.0
đợt này không hội ba vạch diễn,0.0
còm đây dành cho mấy đứa redbul cãi rằng steam không đóng thuế nên ban,1.0
katm cũng được làm ca_sĩ,0.0
phản sát_thương cực gắt,0.0
tao không bảo kinh_tế thị_trường xấu tao chỉ_bảo đảng đĩ thay_vì thay_đổi cơ_chế sân sau cơ_chế cạnh_tranh không lành_mạnh để phù_hợp với tiêu_chuẩn thì đéo làm gì nhưng lại muốn được công_nhận thì đảng đĩ là loại tiêu_chuẩn kép theo mày là đúng hay sai mày muốn được mỹ công_nhận mày nhưng mày đéo thay_đổi thì chỉ có trong mơ thôi mày hiểu chứ,2.0
đổi thành kênh youtube luôn à mấy bích,0.0
cứ viết đi feng,0.0
không nhé bạn chỉ cấm steam nền_tảng phân_phối game phổ_biến trên máy_tính thôi nhé chưa play và apstore vẫn sử_dụng bình_thường,0.0
hóng thầy làm số video về pubg,0.0
chúng_mày không đi chơi với người_yêu à,0.0
ra đường toàn khói bụi,0.0
thương chú chúc chú thật nhiều sức_khỏe để cùng triệu dân việt nam đẩy con corona đi xa_xa,0.0
